	mean_log	std_log	median_log	missing_ratio	n_nonzero
G_356	2.1787383114570695	0.7097139411273212	2.1683601934841255	0.41400000000000003	1465
G_357	1.378646317920236	0.47010581677801005	1.2875738814245716	0.6968	758
G_358	2.071785204694331	0.618825251124129	2.0679334350841003	0.3164	1709
G_359	1.3516524702033	0.4272737013830896	1.2825141563117755	0.7103999999999999	724
G_360	1.1682839020763984	0.36350432447796555	1.0978129281139546	0.8140000000000001	465
G_361	1.4717900855605492	0.48368316690048996	1.4262893583524825	0.5052	1237
G_362	1.866797879173644	0.6002148629933776	1.8428045205608468	0.39280000000000004	1518
G_363	1.6377097635685518	0.5552601343379568	1.604972907408116	0.5724	1069
G_364	1.5251935926257858	0.5497753629909116	1.4074361521982095	0.806	485
G_365	2.060861590068373	0.662715604432417	2.0460180500572136	0.3308	1673
G_366	1.1534863057637534	0.34785319352207444	1.0611953942804493	0.7816	546
G_367	1.2865321178391245	0.4006512679939897	1.2297669428356357	0.6808000000000001	798
G_368	1.6281520832934482	0.573613575412488	1.583395344008741	0.6312	922
G_369	1.5650126979780201	0.5523393249505351	1.491448243860358	0.6859999999999999	785
G_370	1.5857686002695561	0.5374699987084932	1.5592310486366765	0.6268	933
G_371	1.62624336284706	0.5341469447480488	1.5732184243105043	0.5244	1189
G_372	3.5218504499766627	0.6949642966323477	3.577615681579686	0.33399999999999996	1665
G_373	1.0713725984978373	0.3174567668709848	1.0061074026985746	0.8160000000000001	460
G_374	1.5507925872758632	0.5482464092926034	1.4800327186600803	0.5512	1122
G_375	3.2019695006272078	0.7843098110374568	3.238689580188663	0.30879999999999996	1728
G_376	1.4665641658747084	0.5007730799522323	1.4068150735667024	0.6132	967
G_377	1.5391895976996264	0.545529290481788	1.4400457520978112	0.5888	1028
G_378	2.0419997802552086	0.6613656944713692	2.061263468207097	0.4788	1303
G_379	1.5117649425649056	0.5190808474208031	1.444667202506578	0.48119999999999996	1297
G_380	1.9386770914541398	0.6135828200483774	1.9352717508502577	0.40359999999999996	1491
G_381	1.2743365894508039	0.4053884214375785	1.21348281157879	0.7352000000000001	662
G_382	1.5385636984511983	0.49471154786219307	1.4861335060747198	0.4968	1258
G_383	1.9404725847915332	0.6290528646592135	1.9131663939211303	0.4224	1444
G_384	1.9235080044431896	0.6335331988638927	1.9271528277169112	0.43479999999999996	1413
G_385	1.7069009358728362	0.6024512780619302	1.6680262625409572	0.56	1100
G_386	1.4083654936140082	0.5013386259354403	1.3382502123234805	0.556	1110
G_387	1.6353240343310371	0.5357424336674517	1.6065641178483192	0.4004	1499
G_388	1.0299521507551568	0.2604554012734855	1.000735597821966	0.926	185
G_389	1.3371996999425468	0.44928686864301576	1.2633996405580843	0.6164000000000001	959
G_390	1.4561287192963814	0.5208471475098971	1.3948677306005326	0.6524	869
G_391	1.4964814472616585	0.5219588952396316	1.428566909853057	0.5880000000000001	1030
G_392	2.4528665647261114	0.6941318826170224	2.496894686770269	0.4676	1331
G_393	1.4404465664177895	0.47408082835265464	1.36601716868074	0.61	975
G_394	1.5957987378940506	0.5668001829671413	1.539659803372447	0.6859999999999999	785
G_395	3.5339893841821377	0.7865172441932999	3.542611494100682	0.5052	1237
G_396	2.0501244249289234	0.6776944953133394	2.046008278006962	0.30800000000000005	1730
G_397	1.5060385513583376	0.5160598823021477	1.4580588886808787	0.43200000000000005	1420
G_398	1.406477898641029	0.4909084765361696	1.3301103573293902	0.536	1160
G_399	1.315006097583662	0.46032218611568876	1.2371807071423957	0.782	545
G_400	1.3789794555126857	0.4758796913466642	1.2938783480916862	0.7004	749
G_401	1.7069801671681153	0.5704823892318366	1.6888150445979777	0.7092	727
G_402	2.2542821919125116	0.6912109177076926	2.2613932853944787	0.33199999999999996	1670
G_403	1.2251345706205357	0.3956268059004381	1.1464000900415092	0.7724	569
G_404	1.472158216384428	0.5102606044010789	1.4148211059346545	0.5468	1133
G_405	2.333970285045603	0.7216185886244284	2.3660142009878857	0.23160000000000003	1921
G_406	1.1412550882241177	0.34128147672721965	1.0727022251589433	0.8048	488
G_407	1.398702633808564	0.46368369121169006	1.3330296661056356	0.6075999999999999	981
G_408	2.0712074650820527	0.732973278968012	2.0466049012815186	0.4444	1389
G_409	1.2742154961472998	0.4165727579411029	1.1957411617141476	0.6396	901
G_410	1.042269851682653	0.2960473490815006	0.9772093028545024	0.9104	224
G_411	1.8808782968867874	0.6369061489790493	1.8612591830978789	0.43720000000000003	1407
G_412	1.4155084843525185	0.4705211470380241	1.3499273261149174	0.5528	1118
G_413	2.6406558050181874	0.7632228976987943	2.682573945137566	0.49039999999999995	1274
G_414	1.4811473994135598	0.5227780265295168	1.3842353992320018	0.754	615
G_415	2.070732121574254	0.6840536838166865	2.062071619450855	0.48760000000000003	1281
G_416	1.5234020139233049	0.5047349825175692	1.472133066471929	0.5956	1011
G_417	2.4471761613150007	0.7132455247504634	2.476769255180006	0.41400000000000003	1465
G_418	1.2611071470553297	0.3887243415563318	1.213649046084377	0.7108	723
G_419	2.1653574562788807	0.7131007678750279	2.141081521982945	0.48760000000000003	1281
G_420	1.378554709545879	0.4581303689192345	1.3164598736172102	0.612	970
G_421	1.4248876362099514	0.48195345339201967	1.3566316443332282	0.608	980
G_422	2.4570069021008867	0.7345038790186511	2.4852000580241285	0.4264	1434
G_423	1.3172724366520787	0.4322419482550104	1.2391815249481617	0.7568	608
G_424	2.3231302164030967	0.7300719767185276	2.340387987453795	0.5564	1109
G_425	1.1795063988458383	0.35882974990912675	1.1194378677746195	0.7428	643
G_426	2.196731408858359	0.6484947753402787	2.2391042355217317	0.3872	1532
G_427	2.6109372094640553	0.7752080730115147	2.640147283353712	0.38	1550
G_428	2.6888102570651298	0.7649160447079513	2.6988355782937936	0.4756	1311
G_429	1.3653902151733477	0.4637029816409333	1.2866245872583375	0.6172	957
G_430	1.6301320113423134	0.5368975338110918	1.5794081437681609	0.34719999999999995	1632
G_431	1.0211677904812018	0.27217145603069803	0.974365342629242	0.8984	254
G_432	2.4050150999975206	0.6823292610058959	2.434599197690771	0.31000000000000005	1725
G_433	1.0804807128839384	0.2922777287350365	1.0387975451290383	0.8516	371
G_434	1.785111928697169	0.614900396288839	1.731606166370918	0.5492	1127
G_435	1.5604963217473562	0.5271525647310339	1.5185714016757017	0.6739999999999999	815
G_436	1.3505855923602927	0.4555742982406236	1.2725749544128355	0.6404000000000001	899
G_437	1.9191609887757912	0.657032659333131	1.8973396008422176	0.4868	1283
G_438	1.1873279382742499	0.376742485845675	1.1153550372538503	0.7908	523
G_439	2.537425233641513	0.7108826364853481	2.5607749258946977	0.22519999999999996	1937
G_440	3.1261549533520325	0.7173153427687864	3.161531834498015	0.4716	1321
G_441	1.9703367410461143	0.6299645861437932	1.9635329573763114	0.35119999999999996	1622
G_442	1.6256076538160065	0.542681405303706	1.6018018776097156	0.512	1220
G_443	1.2827201309535317	0.42676480701547376	1.2089718222417827	0.8008	498
G_444	1.7337144412861758	0.5988302040778746	1.7131649304844587	0.5464	1134
G_445	1.6403541802577895	0.554374359019843	1.5837029287233872	0.47240000000000004	1319
G_446	1.2026710882281695	0.3833603531342574	1.138047015398373	0.76	600
G_447	1.9531490554368185	0.6457211491617126	1.9650743808979312	0.5312	1172
G_448	1.2579215124502199	0.415162886562311	1.1797768928594081	0.6512	872
G_449	1.4071075491588678	0.46641884363235	1.3269952867723358	0.5307999999999999	1173
G_450	1.1812337163786855	0.3807351582580449	1.1124000172241086	0.7188	703
G_451	2.121133486255572	0.6829274286360847	2.1145429154662922	0.48960000000000004	1276
G_452	1.2022746383236949	0.39221216041937873	1.1305357479974478	0.6884	779
G_453	1.1706806553852191	0.3519881225672235	1.1219453161015271	0.6988	753
G_454	1.1319139607063322	0.33542473051763555	1.0629013274592296	0.8136	466
G_455	2.5015876033287006	0.6552917243410354	2.5377551994979064	0.398	1505
G_456	1.5573987549852126	0.5295014070214327	1.498878041217763	0.516	1210
G_457	1.5247501818207796	0.5189209874641948	1.4704557540436194	0.528	1180
G_458	1.7361905189930176	0.5671216474878864	1.698476606847913	0.7276	681
G_459	1.1718597294626822	0.3502872693173806	1.1024291687856174	0.8231999999999999	442
G_460	2.234704445456511	0.6540851692631481	2.2348332551991033	0.32120000000000004	1697
G_461	1.552335305833093	0.5261728743206506	1.5199686948478581	0.5456	1136
G_462	1.0109374813606269	0.2502887259587965	0.9613589077675204	0.902	245
G_463	1.4159980021751135	0.46942196533694264	1.3473925037326286	0.478	1305
G_464	1.373051190006592	0.46373795745317264	1.295706989582561	0.7448	638
G_465	1.134878366181221	0.326194822310842	1.0861056031662537	0.7832	542
G_466	2.3751347685316424	0.7390044746286066	2.3761810362955447	0.36439999999999995	1589
G_467	1.4889468803057395	0.5196476550392466	1.4168522982815435	0.6432	892
G_468	2.1877411392039527	0.6834870702306576	2.195449200651962	0.5448	1138
G_469	2.6341601635477625	0.7116431943861905	2.6820281369956875	0.3548	1613
G_470	2.175210453506269	0.6701588283026717	2.1576901673963667	0.4848	1288
G_471	1.6645846178156507	0.5571212963763029	1.6452587352091015	0.8064	484
G_472	1.711733034496981	0.5623495767500862	1.6950200891477636	0.4992	1252
G_473	1.547413033353738	0.5552618759175969	1.4787237943064762	0.6392	902
G_474	1.6691222840297235	0.5711649211435981	1.644359826391628	0.42879999999999996	1428
G_475	1.2382927888159874	0.39641045171395595	1.1763149858620443	0.6492	877
G_476	1.9661776927490702	0.6355877419982479	1.945610209041067	0.4668	1333
G_477	1.092203841885539	0.2995468757584202	1.0357401555066037	0.8396	401
G_478	1.2549763223291308	0.3927614734118117	1.1779458561875695	0.5556	1111
G_479	1.9041331269932482	0.6214747074915031	1.895054540717877	0.4776	1306
G_480	1.7326723401026776	0.6115581391567354	1.704952667915091	0.4756	1311
G_481	1.3943641769488693	0.4709717802859061	1.3543880225863276	0.7363999999999999	659
G_482	1.9436861975644115	0.6128424796286744	1.9588888281997572	0.31999999999999995	1700
G_483	1.6893792038513322	0.5657583413635634	1.6930554921990266	0.5372	1157
G_484	1.0699116070731285	0.3046449458688895	1.0259983368482533	0.8632	342
G_485	2.2297393276196513	0.7014587741505743	2.2385367069027167	0.28879999999999995	1778
G_486	1.3827037584798354	0.47859767032194167	1.2974919560508646	0.5896	1026
G_487	2.476383683038465	0.7036144066445524	2.491215818981265	0.35240000000000005	1619
G_488	1.2602726427912452	0.40813115792052995	1.182438269569388	0.7296	676
G_489	1.3334212106508962	0.44486887945923614	1.2572452709348676	0.6324000000000001	919
G_490	1.1298423225500744	0.32765059976528504	1.0747293054613272	0.8032	492
G_491	1.6595773666805815	0.5473797637630603	1.631229164169415	0.6148	963
G_492	1.5317266722745988	0.4881357215546729	1.4989646735777615	0.4092	1477
G_493	0.9928860044205736	0.2460494450023442	0.963859941847694	0.9012	247
G_494	1.2843425959818136	0.41804895483714966	1.225585489246236	0.6252	937
G_495	1.0571342177861613	0.29289159242647483	1.001715750368111	0.8464	384
G_496	1.6304738005637849	0.545845326813235	1.6000116239805506	0.5388	1153
G_497	1.5234941499950188	0.5196364101570539	1.4656537052346628	0.5664	1084
G_498	1.6715014541639694	0.5869266000859334	1.6284266874552902	0.5648	1088
G_499	1.9244589599655302	0.6193924175096465	1.9484860736321803	0.5464	1134
G_500	2.232288755874169	0.7143208478286702	2.2290190584864225	0.488	1280
G_501	1.8282284476876849	0.6040777464224624	1.8318153691663792	0.5468	1133
G_502	1.7589891627357286	0.5817695380711133	1.7428573526906028	0.4456	1386
G_503	1.2391970938737884	0.37477192777366547	1.1755401456612775	0.6916	771
G_504	1.2299474753431237	0.38489223355802743	1.1810662453740577	0.714	715
G_505	1.5999757183367094	0.5243386076124034	1.584320309455105	0.5552	1112
G_506	1.8614812842266486	0.5864123594070123	1.8968179812657393	0.5304	1174
G_507	1.4005255512584889	0.4540829473357253	1.3449741084519142	0.6848000000000001	788
G_508	2.1251115628020645	0.6765378782746115	2.1226784454695222	0.43920000000000003	1402
G_509	2.6731093470523914	0.7088065742385603	2.7029004687467637	0.42479999999999996	1438
G_510	1.9679440599427698	0.6317089841037756	1.9625502575676856	0.3944	1514
G_511	2.141503396647297	0.7140160392391446	2.125424291815571	0.4424	1394
G_512	2.1810996732152454	0.7170171686957576	2.1649384227807316	0.3396	1651
G_513	2.3227969180285983	0.6685662135762435	2.333974738378355	0.5820000000000001	1045
G_514	1.7269187896059015	0.5652379367304072	1.6917595396698175	0.5127999999999999	1218
G_515	1.4666364658496398	0.5003633608145708	1.4132898654619022	0.6532	867
G_516	1.501379746474238	0.5233098628704135	1.4336234045325993	0.7132000000000001	717
G_517	1.3127752093975205	0.4478931488050926	1.2312236203621638	0.6668000000000001	833
G_518	1.13650659309139	0.34959812416399266	1.0650133655054606	0.7904	524
G_519	1.5915976072896105	0.5267042395807089	1.5531311757494937	0.736	660
G_520	1.4676423260320948	0.5087922206358908	1.3845718368220497	0.6688000000000001	828
G_521	1.8340941939855555	0.5873115402005159	1.8198010720687876	0.3892	1527
G_522	1.0492318331791195	0.3087552654255565	1.0011165453590283	0.8464	384
G_523	1.661216897416279	0.5584260507294123	1.6207329094808678	0.5116	1221
G_524	1.4355673979743437	0.4885276380833178	1.357488270180227	0.5804	1049
G_525	3.473767669753663	0.6241686510051928	3.522082326855239	0.6008	998
G_526	1.261110082161083	0.419250835526	1.1742277805449395	0.7263999999999999	684
G_527	2.606843933825671	0.6982744323155776	2.6299282431944584	0.3608	1598
G_528	1.1520920704355007	0.3526415289021822	1.0874058431105011	0.7724	569
G_529	1.757914715136189	0.6243107248677128	1.7425657670656536	0.5384	1154
G_530	1.359565268504869	0.49299106797123887	1.2630364750207814	0.6984	754
G_531	1.4974362126209642	0.4833197012975041	1.4372521473041264	0.48560000000000003	1286
G_532	1.2255153628447044	0.4046967249085811	1.1459610757653609	0.6816	796
G_533	1.2595408581800795	0.39916903344881627	1.1943756907159728	0.7308	673
G_534	1.851835351365009	0.6402295450220432	1.8323111413096909	0.5096	1226
G_535	2.154233995231916	0.6757029948221214	2.1554352362877687	0.30879999999999996	1728
G_536	1.9865862386458504	0.6362046335135707	1.9770784750162829	0.38239999999999996	1544
G_537	1.6028710658733116	0.5818158124187726	1.543483810178967	0.47040000000000004	1324
G_538	2.124340222042494	0.6489483338642382	2.159245465241296	0.47440000000000004	1314
G_539	1.9147490628762862	0.6742583099303678	1.9025409922871215	0.3992	1502
G_540	1.1715951197691254	0.37681426459989315	1.110075664367582	0.7708	573
G_541	2.3447985216942078	0.6623777349829297	2.3752958462501614	0.3556	1611
G_542	1.3753033137189061	0.45221444862825166	1.326740973122067	0.6288	928
G_543	1.605676906760366	0.5520997660939827	1.548350482402735	0.5616	1096
G_544	1.7239072249605185	0.5809229945860831	1.695685015835958	0.46599999999999997	1335
G_545	1.6586690448740289	0.5720158603737897	1.6066458798679124	0.6448	888
G_546	1.8957860442674437	0.6284544485060707	1.881490834005341	0.38280000000000003	1543
G_547	1.4433753083408836	0.47381421328407336	1.386594436140897	0.694	765
G_548	1.2685757644607647	0.4100742466824546	1.2168177108144056	0.7268	683
G_549	2.247230406037341	0.6688712555342741	2.277925843155409	0.5424	1144
G_550	1.3928597561759497	0.4690217442667111	1.3309771297962714	0.4448	1388
G_551	2.6348762425547463	0.7148562576334377	2.666562378321511	0.4312	1422
G_552	2.4097323386485328	0.6432517475067934	2.4457109643852677	0.532	1170
G_553	2.448412030798087	0.7575369610286942	2.4423932359208624	0.33840000000000003	1654
G_554	1.5455502642367234	0.514543021187858	1.5339303599259553	0.6732	817
G_555	1.0126124244818933	0.2661346849948331	0.9682959583381884	0.9004	249
G_556	1.6089262034259488	0.5583219050980325	1.570434877333831	0.46799999999999997	1330
G_557	1.7536646070550066	0.6040494921259206	1.7452432206408568	0.4184	1454
G_558	1.3439174034370047	0.44583621630945747	1.2687030248794111	0.5484	1129
G_559	2.3043688054663907	0.752408663683597	2.3306565992576083	0.3728	1568
G_560	1.9389513916898469	0.6814546392009361	1.9304704124164809	0.5276000000000001	1181
G_561	1.3497050309067753	0.46295318081864933	1.2640674157887846	0.738	655
G_562	2.903714954540856	0.7962783559976588	2.9343362553247214	0.48160000000000003	1296
G_563	1.2251378342646437	0.3920155223835302	1.1479770214910092	0.8231999999999999	442
G_564	2.8341684865400154	0.7423878728083679	2.8588034023344	0.4272	1432
G_565	1.1109624390476875	0.33387098702381773	1.0602693432746169	0.8688	328
G_566	1.556483578275137	0.5104421261756128	1.5073920916758121	0.64	900
G_567	1.2147294961889246	0.42681772836728243	1.1276326417215317	0.7652	587
G_568	1.6272841110550171	0.553805332114574	1.5716046660555447	0.7203999999999999	699
G_569	1.1267321075169785	0.33891278294136246	1.097413726798698	0.8212	447
G_570	1.3637549176729113	0.43552748209853437	1.3054844930458316	0.6928000000000001	768
G_571	1.4061991641502252	0.4857157345488266	1.3225365962347246	0.6664	834
G_572	1.504201415476706	0.5272562233708409	1.4466545842718015	0.5944	1014
G_573	2.773840313356035	0.6929098332022424	2.8087075481379746	0.4344	1414
G_574	1.0879314902072301	0.3118155244188981	1.0323571208633964	0.8128	468
G_575	1.2790283972091738	0.4293134985914167	1.1864934221033425	0.7552	612
G_576	1.227499290876765	0.39420221591623916	1.1642041857637069	0.7752	562
G_577	3.0865562219358584	0.7851578252046982	3.1263615896038504	0.5448	1138
